Unnamed: 0,month,year,state,average_temp,monthly_mean_from_1901_to_2000
39721,12,2018,Nevada,35.7,35.0
39722,12,2018,New Hampshire,28.0,28.0
39723,12,2018,New Jersey,40.2,38.1
39724,12,2018,New Mexico,38.4,38.2
39725,12,2018,New York,30.9,30.4
39726,12,2018,North Carolina,46.7,45.4
39727,12,2018,North Dakota,21.8,19.5
39728,12,2018,Ohio,36.2,35.6
39729,12,2018,Oklahoma,42.6,43.6
39730,12,2018,Oregon,35.8,34.7
39731,12,2018,Pennsylvania,35.1,34.1
39732,12,2018,Rhode Island,38.2,36.3
39733,12,2018,South Carolina,50.2,49.3
39734,12,2018,South Dakota,27.3,25.7
39735,12,2018,Tennessee,43.6,43.4
39736,12,2018,Texas,50.1,50.8
39737,12,2018,Utah,31.2,31.5
39738,12,2018,Vermont,26.5,26.7
39739,12,2018,Virginia,41.8,41.2
39740,12,2018,Washington,35.8,33.6
39741,12,2018,West Virginia,38.4,37.6
39742,12,2018,Wisconsin,26.2,24.9
39743,12,2018,Wyoming,25.0,24.8
39744,1,2019,Alabama,47.8,45.9
39745,1,2019,Arizona,42.6,41.1
39746,1,2019,Arkansas,42.5,40.4
39747,1,2019,California,45.4,42.6
39748,1,2019,Colorado,26.3,24.5
39749,1,2019,Connecticut,30.4,27.3
39750,1,2019,Delaware,38.4,34.8
39751,1,2019,Florida,60.1,58.3
39752,1,2019,Georgia,49.2,46.6
39753,1,2019,Idaho,25.3,23.0
39754,1,2019,Illinois,29.9,27.4
39755,1,2019,Indiana,31.2,28.5
39756,1,2019,Iowa,23.4,20.3
39757,1,2019,Kansas,32.8,30.1
39758,1,2019,Kentucky,37.8,35.0
39759,1,2019,Louisiana,51.2,50.1
39760,1,2019,Maine,17.2,15.9
39761,1,2019,Maryland,36.6,33.9
39762,1,2019,Massachusetts,29.0,26.1
39763,1,2019,Michigan,22.8,20.8
39764,1,2019,Minnesota,13.4,9.7
39765,1,2019,Mississippi,47.6,46.0
39766,1,2019,Missouri,33.9,31.3
39767,1,2019,Montana,24.8,18.7
39768,1,2019,Nebraska,27.2,23.7
39769,1,2019,Nevada,33.0,30.5
39770,1,2019,New Hampshire,21.4,19.5
39771,1,2019,New Jersey,34.7,31.3
39772,1,2019,New Mexico,35.6,34.0
39773,1,2019,New York,24.0,22.3
39774,1,2019,North Carolina,43.5,40.8
39775,1,2019,North Dakota,15.3,9.6
39776,1,2019,Ohio,31.2,28.6
39777,1,2019,Oklahoma,39.6,37.8
39778,1,2019,Oregon,33.8,31.0
39779,1,2019,Pennsylvania,29.6,27.1
39780,1,2019,Rhode Island,32.2,29.1
39781,1,2019,South Carolina,47.6,45.1
39782,1,2019,South Dakota,21.6,17.4
39783,1,2019,Tennessee,41.0,38.2
39784,1,2019,Texas,47.8,46.2
39785,1,2019,Utah,27.2,26.2
39786,1,2019,Vermont,19.0,17.8
39787,1,2019,Virginia,38.0,35.8
39788,1,2019,Washington,33.6,29.5
39789,1,2019,West Virginia,34.4,31.9
39790,1,2019,Wisconsin,19.1,15.3
39791,1,2019,Wyoming,21.8,19.6
39792,2,2019,Alabama,51.3,46.6
39793,2,2019,Arizona,41.6,42.6
39794,2,2019,Arkansas,43.4,41.2
39795,2,2019,California,43.4,43.9
39796,2,2019,Colorado,25.4,25.5
39797,2,2019,Connecticut,28.6,25.8
39798,2,2019,Delaware,37.0,33.8
39799,2,2019,Florida,63.0,58.6
39800,2,2019,Georgia,52.2,47.4
39801,2,2019,Idaho,24.8,24.3
39802,2,2019,Illinois,27.4,27.3
39803,2,2019,Indiana,29.6,27.9
39804,2,2019,Iowa,17.0,20.2
39805,2,2019,Kansas,29.6,31.1
39806,2,2019,Kentucky,38.7,35.1
39807,2,2019,Louisiana,53.8,50.9
39808,2,2019,Maine,15.2,14.1
39809,2,2019,Maryland,35.8,33.1
39810,2,2019,Massachusetts,27.2,24.6
39811,2,2019,Michigan,18.4,18.7
39812,2,2019,Minnesota,6.0,9.3
39813,2,2019,Mississippi,50.6,46.7
39814,2,2019,Missouri,32.0,31.6
39815,2,2019,Montana,14.9,19.0
39816,2,2019,Nebraska,21.8,24.4
39817,2,2019,Nevada,32.0,32.0
39818,2,2019,New Hampshire,19.5,17.8
39819,2,2019,New Jersey,33.2,30.1
39820,2,2019,New Mexico,36.8,35.7
39821,2,2019,New York,21.8,20.3
39822,2,2019,North Carolina,45.0,40.9
39823,2,2019,North Dakota,3.6,9.2
39824,2,2019,Ohio,30.2,27.9
39825,2,2019,Oklahoma,39.3,38.9
39826,2,2019,Oregon,32.0,32.1
39827,2,2019,Pennsylvania,28.0,25.9
39828,2,2019,Rhode Island,30.3,27.5
39829,2,2019,South Carolina,49.8,45.7
39830,2,2019,South Dakota,12.0,17.4
39831,2,2019,Tennessee,43.0,38.6
39832,2,2019,Texas,49.6,47.5
39833,2,2019,Utah,27.1,27.8
39834,2,2019,Vermont,17.0,15.9
39835,2,2019,Virginia,39.0,35.7
39836,2,2019,Washington,29.8,30.8
39837,2,2019,West Virginia,35.2,31.6
39838,2,2019,Wisconsin,13.3,14.4
39839,2,2019,Wyoming,19.4,20.3
39840,3,2019,Alabama,55.6,51.6
39841,3,2019,Arizona,46.3,47.1
39842,3,2019,Arkansas,47.4,47.1
39843,3,2019,California,44.8,47.1
39844,3,2019,Colorado,29.4,30.6
39845,3,2019,Connecticut,32.6,30.9
39846,3,2019,Delaware,41.0,38.6
39847,3,2019,Florida,66.6,61.7
39848,3,2019,Georgia,56.2,52.0
39849,3,2019,Idaho,27.8,29.5
39850,3,2019,Illinois,33.3,34.5
39851,3,2019,Indiana,34.8,34.5
39852,3,2019,Iowa,23.2,28.7
39853,3,2019,Kansas,33.6,38.0
39854,3,2019,Kentucky,42.7,40.9
39855,3,2019,Louisiana,57.9,55.7
39856,3,2019,Maine,20.5,20.4
39857,3,2019,Maryland,39.8,38.1
39858,3,2019,Massachusetts,31.1,29.6
39859,3,2019,Michigan,23.7,24.1
39860,3,2019,Minnesota,14.0,18.8
39861,3,2019,Mississippi,54.8,51.9
39862,3,2019,Missouri,37.0,38.7
39863,3,2019,Montana,15.2,25.4
39864,3,2019,Nebraska,24.4,31.2
39865,3,2019,Nevada,35.0,36.8
39866,3,2019,New Hampshire,24.2,23.7
39867,3,2019,New Jersey,37.0,34.9
39868,3,2019,New Mexico,41.8,40.6
39869,3,2019,New York,26.8,25.6
39870,3,2019,North Carolina,48.4,45.6
39871,3,2019,North Dakota,9.0,18.4
39872,3,2019,Ohio,34.9,33.7
39873,3,2019,Oklahoma,43.8,45.3
39874,3,2019,Oregon,33.0,36.2
39875,3,2019,Pennsylvania,32.4,31.1
39876,3,2019,Rhode Island,33.8,32.0
39877,3,2019,South Carolina,53.6,50.4
39878,3,2019,South Dakota,15.6,25.3
39879,3,2019,Tennessee,46.8,44.3
39880,3,2019,Texas,53.8,52.9
39881,3,2019,Utah,32.7,33.8
39882,3,2019,Vermont,22.4,21.8
39883,3,2019,Virginia,42.8,40.6
39884,3,2019,Washington,30.8,35.9
39885,3,2019,West Virginia,39.3,36.9
39886,3,2019,Wisconsin,19.6,22.3
39887,3,2019,Wyoming,21.9,25.7
39888,4,2019,Alabama,59.2,58.9
39889,4,2019,Arizona,56.0,53.1
39890,4,2019,Arkansas,54.8,55.8
39891,4,2019,California,53.6,51.4
39892,4,2019,Colorado,39.6,38.0
39893,4,2019,Connecticut,42.0,40.7
39894,4,2019,Delaware,51.0,47.4
39895,4,2019,Florida,68.4,66.6
39896,4,2019,Georgia,60.4,59.1
39897,4,2019,Idaho,37.6,36.7
39898,4,2019,Illinois,44.9,45.7
39899,4,2019,Indiana,44.7,45.1
39900,4,2019,Iowa,40.2,41.4
39901,4,2019,Kansas,47.4,47.9
39902,4,2019,Kentucky,50.4,50.2
39903,4,2019,Louisiana,61.7,62.7
39904,4,2019,Maine,31.8,32.1
39905,4,2019,Maryland,50.0,47.4
39906,4,2019,Massachusetts,40.7,39.4
39907,4,2019,Michigan,35.0,35.4
39908,4,2019,Minnesota,32.0,33.3
39909,4,2019,Mississippi,58.9,59.6
39910,4,2019,Missouri,48.8,49.1
39911,4,2019,Montana,33.6,35.1
39912,4,2019,Nebraska,40.4,41.7
39913,4,2019,Nevada,45.1,43.1
39914,4,2019,New Hampshire,34.9,34.8
39915,4,2019,New Jersey,47.1,44.3
39916,4,2019,New Mexico,49.8,47.5
39917,4,2019,New York,37.0,36.7
39918,4,2019,North Carolina,54.9,53.5
39919,4,2019,North Dakota,31.2,33.0
39920,4,2019,Ohio,44.6,43.9
39921,4,2019,Oklahoma,53.8,54.3
39922,4,2019,Oregon,41.7,41.1
39923,4,2019,Pennsylvania,42.6,41.3
39924,4,2019,Rhode Island,42.6,41.0
39925,4,2019,South Carolina,59.0,57.8
39926,4,2019,South Dakota,34.6,37.7
39927,4,2019,Tennessee,53.1,53.0
39928,4,2019,Texas,60.4,60.6
39929,4,2019,Utah,43.4,41.4
39930,4,2019,Vermont,33.6,33.6
39931,4,2019,Virginia,51.0,49.3
39932,4,2019,Washington,41.2,41.8
39933,4,2019,West Virginia,47.5,46.0
39934,4,2019,Wisconsin,34.0,35.4
39935,4,2019,Wyoming,34.0,33.9
39936,5,2019,Alabama,68.8,66.7
39937,5,2019,Arizona,60.5,60.9
39938,5,2019,Arkansas,65.7,64.6
39939,5,2019,California,58.4,57.4
39940,5,2019,Colorado,46.7,47.2
39941,5,2019,Connecticut,53.1,51.4
39942,5,2019,Delaware,62.8,57.1
39943,5,2019,Florida,75.0,72.2
39944,5,2019,Georgia,70.1,66.9
39945,5,2019,Idaho,46.4,45.2
39946,5,2019,Illinois,57.5,56.8
39947,5,2019,Indiana,57.4,56.0
39948,5,2019,Iowa,52.9,53.9
39949,5,2019,Kansas,58.0,58.5
39950,5,2019,Kentucky,63.1,59.8
39951,5,2019,Louisiana,70.6,69.9
39952,5,2019,Maine,43.4,44.4
39953,5,2019,Maryland,62.6,57.3
39954,5,2019,Massachusetts,51.5,50.2
39955,5,2019,Michigan,47.2,47.8
39956,5,2019,Minnesota,46.0,47.8
39957,5,2019,Mississippi,68.7,67.4
39958,5,2019,Missouri,60.6,59.4
39959,5,2019,Montana,44.8,45.5
39960,5,2019,Nebraska,51.4,53.1
39961,5,2019,Nevada,50.9,50.8
39962,5,2019,New Hampshire,46.8,46.6
39963,5,2019,New Jersey,58.8,54.6
39964,5,2019,New Mexico,56.0,55.8
39965,5,2019,New York,49.4,48.7
39966,5,2019,North Carolina,66.6,62.1
39967,5,2019,North Dakota,45.7,47.5
39968,5,2019,Ohio,57.6,54.7
39969,5,2019,Oklahoma,63.7,63.7
39970,5,2019,Oregon,49.4,47.2
39971,5,2019,Pennsylvania,55.6,52.2
39972,5,2019,Rhode Island,52.8,50.9
39973,5,2019,South Carolina,69.7,66.1
39974,5,2019,South Dakota,47.3,50.4
39975,5,2019,Tennessee,64.7,61.9
39976,5,2019,Texas,68.8,68.7
39977,5,2019,Utah,49.6,50.1
39978,5,2019,Vermont,46.0,46.0
39979,5,2019,Virginia,63.5,58.6
39980,5,2019,Washington,51.0,48.5
39981,5,2019,West Virginia,60.2,55.7
39982,5,2019,Wisconsin,47.1,48.6
39983,5,2019,Wyoming,42.8,43.7
39984,6,2019,Alabama,76.1,74.0
39985,6,2019,Arizona,67.9,69.7
39986,6,2019,Arkansas,73.1,72.6
39987,6,2019,California,64.8,64.4
39988,6,2019,Colorado,54.2,56.5
39989,6,2019,Connecticut,61.8,61.1
39990,6,2019,Delaware,70.4,66.5
39991,6,2019,Florida,80.6,77.3
39992,6,2019,Georgia,76.9,74.2
39993,6,2019,Idaho,53.5,53.0
39994,6,2019,Illinois,66.7,66.8
39995,6,2019,Indiana,66.2,65.9
39996,6,2019,Iowa,63.0,64.5
39997,6,2019,Kansas,66.4,68.3
39998,6,2019,Kentucky,70.2,68.5
39999,6,2019,Louisiana,78.1,76.6
40000,6,2019,Maine,53.8,55.2
40001,6,2019,Maryland,69.9,66.5
40002,6,2019,Massachusetts,60.4,60.0
40003,6,2019,Michigan,57.2,58.5
40004,6,2019,Minnesota,57.4,58.9
40005,6,2019,Mississippi,76.3,74.8
40006,6,2019,Missouri,68.4,68.6
40007,6,2019,Montana,53.2,54.3
40008,6,2019,Nebraska,60.8,63.4
40009,6,2019,Nevada,58.0,59.4
40010,6,2019,New Hampshire,56.4,57.0
40011,6,2019,New Jersey,66.7,64.2
40012,6,2019,New Mexico,63.8,64.7
40013,6,2019,New York,58.6,59.0
40014,6,2019,North Carolina,73.2,70.0
40015,6,2019,North Dakota,56.8,58.3
40016,6,2019,Ohio,65.8,64.5
40017,6,2019,Oklahoma,71.2,72.5
40018,6,2019,Oregon,55.8,53.8
40019,6,2019,Pennsylvania,63.2,61.8
40020,6,2019,Rhode Island,61.4,60.3
40021,6,2019,South Carolina,76.3,73.7
40022,6,2019,South Dakota,58.4,60.9
40023,6,2019,Tennessee,71.8,70.0
40024,6,2019,Texas,75.8,76.0
40025,6,2019,Utah,57.0,59.3
40026,6,2019,Vermont,55.6,56.6
40027,6,2019,Virginia,70.0,67.0
40028,6,2019,Washington,57.6,54.8
40029,6,2019,West Virginia,66.6,64.3
40030,6,2019,Wisconsin,57.7,59.4
40031,6,2019,Wyoming,50.7,53.0
40032,7,2019,Alabama,79.4,78.8
40033,7,2019,Arizona,78.6,77.1
40034,7,2019,Arkansas,77.3,78.4
40035,7,2019,California,73.3,71.5
40036,7,2019,Colorado,64.8,64.1
40037,7,2019,Connecticut,70.7,68.0
40038,7,2019,Delaware,76.8,73.1
40039,7,2019,Florida,82.6,80.3
40040,7,2019,Georgia,79.6,78.6
40041,7,2019,Idaho,61.4,60.9
40042,7,2019,Illinois,74.2,73.5
40043,7,2019,Indiana,73.1,72.5
40044,7,2019,Iowa,72.2,71.5
40045,7,2019,Kansas,75.5,76.1
40046,7,2019,Kentucky,74.6,74.4
40047,7,2019,Louisiana,81.0,80.8
40048,7,2019,Maine,63.9,62.6
40049,7,2019,Maryland,75.6,72.9
40050,7,2019,Massachusetts,69.6,67.0
40051,7,2019,Michigan,66.7,65.7
40052,7,2019,Minnesota,67.4,66.3
40053,7,2019,Mississippi,79.6,79.6
40054,7,2019,Missouri,75.0,75.3
40055,7,2019,Montana,61.8,62.0
40056,7,2019,Nebraska,71.2,71.4
40057,7,2019,Nevada,68.6,68.1
40058,7,2019,New Hampshire,65.8,64.0
40059,7,2019,New Jersey,74.3,71.0
40060,7,2019,New Mexico,72.4,70.9
40061,7,2019,New York,66.9,65.8
40062,7,2019,North Carolina,76.6,75.2
40063,7,2019,North Dakota,66.6,65.9
40064,7,2019,Ohio,72.4,71.0
40065,7,2019,Oklahoma,78.1,79.3
40066,7,2019,Oregon,62.0,61.0
40067,7,2019,Pennsylvania,69.5,68.2
40068,7,2019,Rhode Island,70.6,67.5
40069,7,2019,South Carolina,79.3,78.4
40070,7,2019,South Dakota,69.2,69.2
40071,7,2019,Tennessee,75.6,75.5
40072,7,2019,Texas,80.9,80.9
40073,7,2019,Utah,68.4,67.7
40074,7,2019,Vermont,64.7,63.5
40075,7,2019,Virginia,74.1,72.7
40076,7,2019,Washington,61.6,60.8
40077,7,2019,West Virginia,70.9,69.9
40078,7,2019,Wisconsin,67.4,66.5
40079,7,2019,Wyoming,61.5,61.4
40080,8,2019,Alabama,80.6,79.6
40081,8,2019,Arizona,81.9,78.8
40082,8,2019,Arkansas,79.6,79.8
40083,8,2019,California,76.2,74.3
40084,8,2019,Colorado,68.7,66.1
40085,8,2019,Connecticut,72.8,69.7
40086,8,2019,Delaware,78.1,74.6
40087,8,2019,Florida,82.9,81.1
40088,8,2019,Georgia,80.8,79.3
40089,8,2019,Idaho,65.8,64.4
40090,8,2019,Illinois,75.1,74.5
40091,8,2019,Indiana,74.3,73.4
40092,8,2019,Iowa,72.4,72.7
40093,8,2019,Kansas,77.8,78.0
40094,8,2019,Kentucky,76.5,75.5
40095,8,2019,Louisiana,82.6,81.7
40096,8,2019,Maine,66.4,64.2
40097,8,2019,Maryland,77.1,74.2
40098,8,2019,Massachusetts,71.8,68.6
40099,8,2019,Michigan,68.6,67.0
40100,8,2019,Minnesota,67.8,67.5
40101,8,2019,Mississippi,81.1,80.5
40102,8,2019,Missouri,76.4,76.8
40103,8,2019,Montana,64.9,64.9
40104,8,2019,Nebraska,73.0,73.4
40105,8,2019,Nevada,72.9,71.1
40106,8,2019,New Hampshire,67.8,65.2
40107,8,2019,New Jersey,76.2,72.5
40108,8,2019,New Mexico,75.4,71.8
40109,8,2019,New York,68.8,67.1
40110,8,2019,North Carolina,78.0,76.3
40111,8,2019,North Dakota,67.4,68.0
40112,8,2019,Ohio,73.9,72.0
40113,8,2019,Oklahoma,81.6,81.3
40114,8,2019,Oregon,66.0,64.3
40115,8,2019,Pennsylvania,71.4,69.4
40116,8,2019,Rhode Island,73.0,69.4
40117,8,2019,South Carolina,80.9,79.3
40118,8,2019,South Dakota,70.1,71.5
40119,8,2019,Tennessee,77.4,76.6
40120,8,2019,Texas,84.4,82.1
40121,8,2019,Utah,73.0,70.4
40122,8,2019,Vermont,66.8,64.7
40123,8,2019,Virginia,75.9,73.9
40124,8,2019,Washington,65.1,63.8
40125,8,2019,West Virginia,72.9,71.1
40126,8,2019,Wisconsin,68.4,67.6
40127,8,2019,Wyoming,65.4,64.3
40128,9,2019,Alabama,80.4,77.0
40129,9,2019,Arizona,77.9,75.0
40130,9,2019,Arkansas,80.0,76.1
40131,9,2019,California,72.9,71.2
40132,9,2019,Colorado,65.6,61.3
40133,9,2019,Connecticut,66.9,65.0
40134,9,2019,Delaware,74.0,70.6
40135,9,2019,Florida,82.4,80.1
40136,9,2019,Georgia,79.9,76.8
40137,9,2019,Idaho,60.5,59.1
40138,9,2019,Illinois,72.2,69.8
40139,9,2019,Indiana,71.6,69.1
40140,9,2019,Iowa,68.9,67.2
40141,9,2019,Kansas,76.1,72.9
40142,9,2019,Kentucky,75.2,71.7
40143,9,2019,Louisiana,82.8,79.3
40144,9,2019,Maine,59.9,59.0
40145,9,2019,Maryland,73.5,70.1
40146,9,2019,Massachusetts,65.9,63.9
40147,9,2019,Michigan,64.3,62.2
40148,9,2019,Minnesota,62.7,61.5
40149,9,2019,Mississippi,81.3,77.7
40150,9,2019,Missouri,75.0,72.1
40151,9,2019,Montana,59.9,58.9
40152,9,2019,Nebraska,69.9,67.6
40153,9,2019,Nevada,67.4,65.9
40154,9,2019,New Hampshire,61.6,60.3
40155,9,2019,New Jersey,71.8,68.3
40156,9,2019,New Mexico,72.2,67.7
40157,9,2019,New York,63.4,62.4
40158,9,2019,North Carolina,75.9,72.9
40159,9,2019,North Dakota,61.9,61.6
40160,9,2019,Ohio,70.8,67.7
40161,9,2019,Oklahoma,81.0,76.9
40162,9,2019,Oregon,61.8,60.6
40163,9,2019,Pennsylvania,67.4,65.1
40164,9,2019,Rhode Island,67.6,65.3
40165,9,2019,South Carolina,79.3,76.2
40166,9,2019,South Dakota,65.6,65.3
40167,9,2019,Tennessee,76.6,73.0
40168,9,2019,Texas,83.7,78.9
40169,9,2019,Utah,67.9,64.9
40170,9,2019,Vermont,60.7,59.7
40171,9,2019,Virginia,73.6,70.1
40172,9,2019,Washington,61.8,60.3
40173,9,2019,West Virginia,70.8,67.4
40174,9,2019,Wisconsin,63.8,62.2
40175,9,2019,Wyoming,60.8,58.5
40176,10,2019,Alabama,74.0,69.3
40177,10,2019,Arizona,66.9,66.5
40178,10,2019,Arkansas,70.2,67.3
40179,10,2019,California,63.8,64.0
40180,10,2019,Colorado,51.9,51.9
40181,10,2019,Connecticut,58.4,56.2
40182,10,2019,Delaware,66.6,61.9
40183,10,2019,Florida,79.9,75.7
40184,10,2019,Georgia,74.4,69.4
40185,10,2019,Idaho,45.8,49.4
40186,10,2019,Illinois,62.6,60.4
40187,10,2019,Indiana,63.2,59.8
40188,10,2019,Iowa,57.6,57.1
40189,10,2019,Kansas,63.1,62.5
40190,10,2019,Kentucky,67.4,62.8
40191,10,2019,Louisiana,75.6,72.3
40192,10,2019,Maine,50.7,49.6
40193,10,2019,Maryland,65.8,61.4
40194,10,2019,Massachusetts,57.2,55.2
40195,10,2019,Michigan,54.9,53.0
40196,10,2019,Minnesota,51.3,50.9
40197,10,2019,Mississippi,73.9,69.8
40198,10,2019,Missouri,64.6,62.7
40199,10,2019,Montana,45.2,48.5
40200,10,2019,Nebraska,56.2,56.8
40201,10,2019,Nevada,53.6,56.2
40202,10,2019,New Hampshire,52.7,51.2
40203,10,2019,New Jersey,63.6,59.5
40204,10,2019,New Mexico,60.6,59.3
40205,10,2019,New York,55.2,53.4
40206,10,2019,North Carolina,69.8,65.0
40207,10,2019,North Dakota,48.0,50.2
40208,10,2019,Ohio,63.2,58.7
40209,10,2019,Oklahoma,68.6,67.4
40210,10,2019,Oregon,49.9,52.7
40211,10,2019,Pennsylvania,59.4,56.2
40212,10,2019,Rhode Island,59.3,56.9
40213,10,2019,South Carolina,73.4,68.5
40214,10,2019,South Dakota,51.6,54.0
40215,10,2019,Tennessee,69.0,64.4
40216,10,2019,Texas,73.4,71.0
40217,10,2019,Utah,53.0,54.7
40218,10,2019,Vermont,52.0,50.6
40219,10,2019,Virginia,66.6,61.7
40220,10,2019,Washington,50.0,52.1
40221,10,2019,West Virginia,63.8,58.8
40222,10,2019,Wisconsin,53.5,52.4
40223,10,2019,Wyoming,45.4,48.0
40224,11,2019,Alabama,59.2,58.7
40225,11,2019,Arizona,56.0,55.0
40226,11,2019,Arkansas,53.6,55.8
40227,11,2019,California,55.9,54.5
40228,11,2019,Colorado,38.0,39.9
40229,11,2019,Connecticut,45.8,45.5
40230,11,2019,Delaware,52.6,51.1
40231,11,2019,Florida,71.4,68.3
40232,11,2019,Georgia,61.2,59.2
40233,11,2019,Idaho,35.4,37.8
40234,11,2019,Illinois,45.0,47.8
40235,11,2019,Indiana,46.0,47.5
40236,11,2019,Iowa,39.8,43.6
40237,11,2019,Kansas,45.6,49.2
40238,11,2019,Kentucky,50.6,51.1
40239,11,2019,Louisiana,61.9,62.4
40240,11,2019,Maine,37.8,38.2
40241,11,2019,Maryland,51.4,50.3
40242,11,2019,Massachusetts,44.9,44.6
40243,11,2019,Michigan,39.2,41.1
40244,11,2019,Minnesota,34.2,36.5
40245,11,2019,Mississippi,58.4,59.1
40246,11,2019,Missouri,47.2,50.3
40247,11,2019,Montana,32.4,36.4
40248,11,2019,Nebraska,39.7,43.3
40249,11,2019,Nevada,43.7,44.8
40250,11,2019,New Hampshire,39.7,40.0
40251,11,2019,New Jersey,49.8,48.6
40252,11,2019,New Mexico,47.8,48.0
40253,11,2019,New York,41.5,42.2
40254,11,2019,North Carolina,56.0,54.4
40255,11,2019,North Dakota,31.8,35.2
40256,11,2019,Ohio,47.0,46.9
40257,11,2019,Oklahoma,51.8,55.0
40258,11,2019,Oregon,41.8,42.8
40259,11,2019,Pennsylvania,45.1,45.0
40260,11,2019,Rhode Island,47.4,46.7
40261,11,2019,South Carolina,59.8,58.2
40262,11,2019,South Dakota,35.6,39.7
40263,11,2019,Tennessee,53.0,53.1
40264,11,2019,Texas,59.2,60.3
40265,11,2019,Utah,40.7,42.4
40266,11,2019,Vermont,38.3,39.2
40267,11,2019,Virginia,51.8,50.8
40268,11,2019,Washington,40.2,41.9
40269,11,2019,West Virginia,48.5,47.7
40270,11,2019,Wisconsin,36.6,39.2
40271,11,2019,Wyoming,32.2,35.8
40272,12,2019,Alabama,51.0,50.0
40273,12,2019,Arizona,47.2,45.4
40274,12,2019,Arkansas,46.0,45.6
40275,12,2019,California,48.7,46.3
40276,12,2019,Colorado,31.6,29.3
40277,12,2019,Connecticut,34.9,34.7
40278,12,2019,Delaware,41.8,40.9
40279,12,2019,Florida,64.4,61.5
40280,12,2019,Georgia,52.6,50.7
40281,12,2019,Idaho,30.4,27.7
40282,12,2019,Illinois,35.9,35.1
40283,12,2019,Indiana,36.4,35.7
40284,12,2019,Iowa,30.8,29.2
40285,12,2019,Kansas,38.4,36.7
40286,12,2019,Kentucky,41.6,40.7
40287,12,2019,Louisiana,54.4,54.2
40288,12,2019,Maine,26.2,25.5
40289,12,2019,Maryland,40.8,40.1
40290,12,2019,Massachusetts,34.0,33.7
40291,12,2019,Michigan,29.6,28.9
40292,12,2019,Minnesota,21.3,20.4
40293,12,2019,Mississippi,50.5,50.3
40294,12,2019,Missouri,39.6,38.3
40295,12,2019,Montana,27.6,25.1
40296,12,2019,Nebraska,32.7,30.6
40297,12,2019,Nevada,37.5,35.0
40298,12,2019,New Hampshire,28.1,27.9
40299,12,2019,New Jersey,38.8,38.0
40300,12,2019,New Mexico,40.4,38.3
40301,12,2019,New York,30.0,30.4
40302,12,2019,North Carolina,47.0,45.4
40303,12,2019,North Dakota,21.1,19.6
40304,12,2019,Ohio,36.8,35.6
40305,12,2019,Oklahoma,44.7,43.7
40306,12,2019,Oregon,37.4,34.8
40307,12,2019,Pennsylvania,34.6,34.2
40308,12,2019,Rhode Island,37.1,36.2
40309,12,2019,South Carolina,50.6,49.3
40310,12,2019,South Dakota,27.2,25.7
40311,12,2019,Tennessee,44.7,43.3
40312,12,2019,Texas,52.0,50.8
40313,12,2019,Utah,33.6,31.5
40314,12,2019,Vermont,26.3,26.7
40315,12,2019,Virginia,42.3,41.1
40316,12,2019,Washington,35.6,33.7
40317,12,2019,West Virginia,38.9,37.6
40318,12,2019,Wisconsin,25.8,24.8
40319,12,2019,Wyoming,26.6,24.8
40320,1,2020,Alabama,50.4,45.8
40321,1,2020,Arizona,43.0,41.1
40322,1,2020,Arkansas,44.8,40.4
40323,1,2020,California,44.8,42.6
40324,1,2020,Colorado,27.8,24.5
40325,1,2020,Connecticut,32.4,27.4
40326,1,2020,Delaware,40.1,34.8
40327,1,2020,Florida,62.8,58.2
40328,1,2020,Georgia,51.8,46.6
40329,1,2020,Idaho,27.0,23.0
40330,1,2020,Illinois,33.7,27.4
40331,1,2020,Indiana,35.2,28.4
40332,1,2020,Iowa,26.2,20.3
40333,1,2020,Kansas,35.4,30.2
40334,1,2020,Kentucky,41.2,35.0
40335,1,2020,Louisiana,53.9,50.2
40336,1,2020,Maine,21.8,15.9
40337,1,2020,Maryland,39.0,33.9
40338,1,2020,Massachusetts,31.2,26.1
40339,1,2020,Michigan,27.7,20.7
40340,1,2020,Minnesota,15.4,9.8
40341,1,2020,Mississippi,50.4,46.0
40342,1,2020,Missouri,36.8,31.3
40343,1,2020,Montana,24.6,18.7
40344,1,2020,Nebraska,28.7,23.7
40345,1,2020,Nevada,34.2,30.5
40346,1,2020,New Hampshire,25.0,19.5
40347,1,2020,New Jersey,36.8,31.3
40348,1,2020,New Mexico,37.2,34.0
40349,1,2020,New York,27.5,22.2
40350,1,2020,North Carolina,46.3,40.8
40351,1,2020,North Dakota,14.5,9.6
40352,1,2020,Ohio,35.6,28.7
40353,1,2020,Oklahoma,42.7,37.8
40354,1,2020,Oregon,34.6,31.1
40355,1,2020,Pennsylvania,32.4,27.1
40356,1,2020,Rhode Island,34.7,29.1
40357,1,2020,South Carolina,50.3,45.1
40358,1,2020,South Dakota,21.7,17.4
40359,1,2020,Tennessee,44.1,38.3
40360,1,2020,Texas,50.7,46.2
40361,1,2020,Utah,28.8,26.2
40362,1,2020,Vermont,23.4,17.8
40363,1,2020,Virginia,41.0,35.8
40364,1,2020,Washington,33.8,29.5
40365,1,2020,West Virginia,37.9,31.8
40366,1,2020,Wisconsin,22.5,15.3
40367,1,2020,Wyoming,23.4,19.5
40368,2,2020,Alabama,50.2,46.5
40369,2,2020,Arizona,44.8,42.7
40370,2,2020,Arkansas,44.2,41.2
40371,2,2020,California,47.2,43.8
40372,2,2020,Colorado,26.9,25.6
40373,2,2020,Connecticut,33.4,25.8
