City,State,County
Moorhead,mn,clay
Mankato,mn,nicollet
Mankato,mn,blue earth
Mankato,mn,le sueur
Salem,ma,essex
Lombard,il,dupage
Freeport,ny,nassau
Lompoc,ca,santa barbara
Gallatin,tn,sumner
Wallingford,ct,new haven
Rohnert Park,ca,sonoma
Wentzville,mo,st. charles
Wilkes Barre,pa,luzerne
El Centro,ca,imperial
Bloomfield,mi,oakland
Oakland Park,fl,broward
Saginaw,mi,saginaw
Hilo,hi,hawaii
Greenacres,fl,palm beach
Concord,nh,merrimack
Altoona,pa,blair
Campbell,ca,santa clara
Pittsfield,ma,berkshire
Meridian,mi,ingham
San Bruno,ca,san mateo
North Brunswick,nj,middlesex
Leominster,ma,worcester
Berkeley,nj,ocean
Linden,nj,union
Shakopee,mn,scott
North Miami Beach,fl,miami-dade
Sherman,tx,grayson
Eagle Mountain,ut,utah
Danville,ca,contra costa
Hagerstown,md,washington
Bremerton,wa,kitsap
Southington,ct,hartford
Hickory,nc,burke
Hickory,nc,caldwell
Hickory,nc,catawba
Waipahu,hi,honolulu
Sumter,sc,sumter
Huber Heights,oh,miami
Huber Heights,oh,montgomery
Oakley,ca,contra costa
Hillsborough,nj,somerset
Woonsocket,ri,providence
Jefferson City,mo,callaway
Jefferson City,mo,cole
Buffalo Grove,il,lake
Buffalo Grove,il,cook
Ormond Beach,fl,volusia
Commerce,mi,oakland
Clermont,fl,lake
Moline,il,rock island
Coppell,tx,denton
Coppell,tx,dallas
Puyallup,wa,pierce
Edmonds,wa,snohomish
Manassas,va,manassas
Beverly,ma,essex
Spanish Fork,ut,utah
Danville,va,danville
Newnan,ga,coweta
Midland,mi,bay
Midland,mi,midland
Belleville,il,st. clair
Gainesville,ga,hall
Rancho Palos Verdes,ca,los angeles
Peachtree Corners,ga,gwinnett
Lake Worth Beach,fl,palm beach
Enfield,ct,hartford
Billerica,ma,middlesex
Maplewood,mn,ramsey
Schertz,tx,comal
Schertz,tx,guadalupe
Schertz,tx,bexar
Kearny,nj,hudson
Fitchburg,ma,worcester
Coachella,ca,riverside
Marlborough,ma,middlesex
Columbia,tn,maury
Hollister,ca,san benito
Marion,ia,linn
Marlboro,nj,monmouth
Brookfield,wi,waukesha
Bullhead City,az,mohave
Germantown,tn,shelby
Delaware,oh,delaware
Milton,ga,fulton
Lancaster,tx,dallas
Pine Bluff,ar,jefferson
Grove City,oh,franklin
Teaneck,nj,bergen
Holly Springs,nc,wake
Hallandale Beach,fl,broward
Friendswood,tx,harris
Friendswood,tx,galveston
Waxahachie,tx,ellis
Bartlett,il,cook
Bartlett,il,dupage
Bartlett,il,kane
Reynoldsburg,oh,licking
Reynoldsburg,oh,franklin
Reynoldsburg,oh,fairfield
Covington,ky,kenton
Montclair,nj,essex
Manalapan,nj,monmouth
Woburn,ma,middlesex
Shelton,ct,fairfield
Westfield,ma,hampden
Annapolis,md,anne arundel
Chelsea,ma,suffolk
Culver City,ca,los angeles
Lake Oswego,or,multnomah
Lake Oswego,or,clackamas
Lake Oswego,or,washington
Cedar Falls,ia,black hawk
Duncanville,tx,dallas
Valley Stream,ny,nassau
Lancaster,oh,fairfield
Kailua,hi,honolulu
Hobbs,nm,lea
State College,pa,centre
New Berlin,wi,waukesha
Hurst,tx,tarrant
Findlay,oh,hancock
DeKalb,il,dekalb
Crystal Lake,il,mchenry
Lincoln Park,mi,wayne
Aventura,fl,miami-dade
Fort Lee,nj,bergen
Florence,al,lauderdale
Weslaco,tx,hidalgo
Norwich,ct,new london
Brighton,co,weld
Brighton,co,adams
Oviedo,fl,seminole
Issaquah,wa,king
Hutchinson,ks,reno
Indian Trail,nc,union
Wausau,wi,marathon
Winslow,nj,camden
Florence,sc,florence
Romeoville,il,will
Carol Stream,il,dupage
Grand Blanc,mi,genesee
Plant City,fl,hillsborough
Olive Branch,ms,desoto
Park Ridge,il,cook
Streamwood,il,cook
San Gabriel,ca,los angeles
Cape Girardeau,mo,cape girardeau
Cape Girardeau,mo,scott
Bell Gardens,ca,los angeles
Quincy,il,adams
Rexburg,id,madison
Dover,de,kent
Keizer,or,marion
Roy,ut,weber
Mount Juliet,tn,wilson
Amherst,ma,hampshire
Warren,oh,trumbull
Westerville,oh,delaware
Westerville,oh,franklin
Grants Pass,or,josephine
Pittsfield,mi,washtenaw
Braintree,ma,norfolk
Wheeling,il,lake
Wheeling,il,cook
Bettendorf,ia,scott
Vestavia Hills,al,jefferson
Royal Palm Beach,fl,palm beach
Cottage Grove,mn,washington
Phenix City,al,lee
Phenix City,al,russell
Spartanburg,sc,spartanburg
La Vergne,tn,rutherford
Pacifica,ca,san mateo
Calexico,ca,imperial
West Fargo,nd,cass
Lynnwood,wa,snohomish
Clovis,nm,curry
Menomonee Falls,wi,waukesha
Apache Junction,az,maricopa
Apache Junction,az,pinal
Atlantic City,nj,atlantic
Post Falls,id,kootenai
Lebanon,tn,wilson
Groton,ct,new london
East Point,ga,fulton
Winter Springs,fl,seminole
Urbana,il,champaign
Shrewsbury,ma,worcester
Muskegon,mi,muskegon
Rosenberg,tx,fort bend
Holland,mi,ottawa
Peachtree City,ga,fayette
Owasso,ok,rogers
Owasso,ok,tulsa
Holyoke,ma,hampden
Belleville,nj,essex
Orion,mi,oakland
Northglenn,co,weld
Northglenn,co,adams
La Puente,ca,los angeles
Adelanto,ca,san bernardino
Carpentersville,il,kane
Stanton,ca,orange
Monrovia,ca,los angeles
Hot Springs,ar,garland
Portage,in,porter
Tupelo,ms,lee
Montclair,ca,san bernardino
New Albany,in,floyd
Longview,wa,cowlitz
Galloway,nj,atlantic
Greenfield,wi,milwaukee
Prattville,al,elmore
Prattville,al,autauga
Pleasant Grove,ut,utah
Rome,ga,floyd
Saratoga Springs,ut,utah
Hilton Head Island,sc,beaufort
Riviera Beach,fl,palm beach
Oregon City,or,clackamas
La Quinta,ca,riverside
Hanover Park,il,cook
Hanover Park,il,dupage
Kaneohe,hi,honolulu
DeLand,fl,volusia
Leavenworth,ks,leavenworth
Bartlesville,ok,osage
Bartlesville,ok,washington
Martinez,ca,contra costa
Claremont,ca,los angeles
Ewing,nj,mercer
Lewiston,me,androscoggin
Monroe,nj,gloucester
Hilliard,oh,franklin
Rock Island,il,rock island
Georgetown,ky,scott
Pennsauken,nj,camden
Natick,ma,middlesex
Tucker,ga,dekalb
Richfield,mn,hennepin
Estero,fl,lee
Muskogee,ok,muskogee
Wildomar,ca,riverside
Trumbull,ct,fairfield
Franklin,wi,milwaukee
Upper Arlington,oh,franklin
Kearns,ut,salt lake
Independence,mi,oakland
Copperas Cove,tx,bell
Copperas Cove,tx,lampasas
Copperas Cove,tx,coryell
Beloit,wi,rock
Andover,ma,essex
Oak Creek,wi,milwaukee
Temple City,ca,los angeles
Merrillville,in,lake
Cumberland,ri,providence
Chelmsford,ma,middlesex
Moorpark,ca,ventura
Roseville,mn,ramsey
Texarkana,tx,bowie
Dunedin,fl,pinellas
Calumet City,il,cook
Midvale,ut,salt lake
Marion,oh,marion
Farmers Branch,tx,dallas
Sun Prairie,wi,dane
Lauderdale Lakes,fl,broward
El Mirage,az,maricopa
Inver Grove Heights,mn,dakota
West Hollywood,ca,los angeles
Norristown,pa,montgomery
Tooele,ut,tooele
Gahanna,oh,franklin
Richmond,in,wayne
Addison,il,dupage
Coventry,ri,kent
Myrtle Beach,sc,horry
Lake Stevens,wa,snohomish
Lima,oh,allen
Salisbury,nc,rowan
Torrington,ct,litchfield
Wenatchee,wa,chelan
Manhattan Beach,ca,los angeles
Brunswick,oh,medina
Wildwood,mo,st. louis
Freehold,nj,monmouth
Watertown,ma,middlesex
Greer,sc,greenville
Greer,sc,spartanburg
San Juan,tx,hidalgo
North Ridgeville,oh,lorain
Springville,ut,utah
San Luis,az,yuma
Cedar City,ut,iron
Northbrook,il,cook
Mount Vernon,wa,skagit
San Juan Capistrano,ca,orange
Glastonbury,ct,hartford
Midlothian,tx,ellis
La Porte,tx,harris
University City,mo,st. louis
Woodstock,ga,cherokee
Meridian,ms,lauderdale
Long Beach,ny,nassau
Benton,ar,saline
Randolph,ma,norfolk
Fair Lawn,nj,bergen
San Dimas,ca,los angeles
Hinesville,ga,liberty
University Place,wa,pierce
Cookeville,tn,putnam
Mason,oh,warren
College Park,md,prince george's
Del Rio,tx,val verde
Parkland,fl,broward
Douglasville,ga,douglas
Manitowoc,wi,manitowoc
Plainfield,in,hendricks
Pleasant Hill,ca,contra costa
Oswego,il,kendall
Richmond,ky,madison
Monroe,nc,union
Goshen,in,elkhart
Fairborn,oh,greene
Deer Park,tx,harris
Butte Silver Bow,mt,silver bow
Stow,oh,summit
Lexington,ma,middlesex
Orange,nj,essex
Dalton,ga,whitfield
Cooper City,fl,broward
Holland,mi,allegan
McMinnville,or,yamhill
Eastpointe,mi,macomb
Derry,nh,rockingham
Socorro,tx,el paso
Westlake,oh,cuyahoga
Lewiston,id,nez perce
Woodridge,il,dupage
Woodridge,il,will
Fuquay Varina,nc,wake
Valparaiso,in,porter
Lufkin,tx,angelina
Sahuarita,az,pima
North Providence,ri,providence
Walla Walla,wa,walla walla
Gadsden,al,etowah
Leawood,ks,johnson
Crown Point,in,lake
Foster City,ca,san mateo
Kearney,ne,buffalo
Dartmouth,ma,bristol
Brooklyn Center,mn,hennepin
Menlo Park,ca,san mateo
Englewood,co,arapahoe
Goldsboro,nc,wayne
Cottonwood Heights,ut,salt lake
Bethel Park,pa,allegheny
Bell,ca,los angeles
Plainfield,mi,kent
Los Gatos,ca,santa clara
Petersburg,va,petersburg
Statesboro,ga,bulloch
Houma,la,terrebonne
Gillette,wy,campbell
American Fork,ut,utah
Alabaster,al,shelby
Redmond,or,deschutes
Franklin,ma,norfolk
Brownstown,mi,wayne
Glendale Heights,il,dupage
Delta,mi,eaton
Dana Point,ca,orange
Harker Heights,tx,bell
St Charles,il,dupage
St Charles,il,kane
Lawrence,nj,mercer
Spring Valley,ny,rockland
Salisbury,md,wicomico
Kennesaw,ga,cobb
Canton,ga,cherokee
Kiryas Joel,ny,orange
Kaysville,ut,davis
Panama City,fl,bay
Pullman,wa,whitman
Des Moines,wa,king
Elk Grove Village,il,cook
Elk Grove Village,il,dupage
Dover,nh,strafford
Sherwood,ar,pulaski
Windsor,co,weld
Windsor,co,larimer
Beverly Hills,ca,los angeles
Goleta,ca,santa barbara
Kingman,az,mohave
Bay City,mi,bay
Garfield,nj,bergen
Dracut,ma,middlesex
Chester,pa,delaware
Andover,mn,anoka
Falmouth,ma,barnstable
Fairbanks,ak,fairbanks north star
Desert Hot Springs,ca,riverside
Rochester,nh,strafford
Savage,mn,scott
North Olmsted,oh,cuyahoga
Wheat Ridge,co,jefferson
Seaside,ca,monterey
OFallon,il,st. clair
Cibolo,tx,guadalupe
Cibolo,tx,bexar
Juneau,ak,juneau
Carlsbad,nm,eddy
Nacogdoches,tx,nacogdoches
Massillon,oh,stark
Syracuse,ut,davis
Rome,ny,oneida
San Pablo,ca,contra costa
Ithaca,ny,tompkins
Helena,mt,lewis and clark
Needham,ma,norfolk
Michigan City,in,laporte
Aiken,sc,aiken
Deptford,nj,gloucester
Atwater,ca,merced
Holladay,ut,salt lake
Florence,ky,boone
South Kingstown,ri,washington
Clearfield,ut,davis
Maryville,tn,blount
Willingboro,nj,burlington
Duluth,ga,gwinnett
Lawndale,ca,los angeles
Bangor,me,penobscot
West Bend,wi,washington
Pekin,il,tazewell
Pekin,il,peoria
Dania Beach,fl,broward
Port Chester,ny,westchester
Long Branch,nj,monmouth
Los Altos,ca,santa clara
Norwood,ma,norfolk
Poughkeepsie,ny,dutchess
Mundelein,il,lake
Naugatuck,ct,new haven
Paso Robles,ca,san luis obispo
SeaTac,wa,king
Cornelius,nc,mecklenburg
Laramie,wy,albany
Oak Ridge,tn,anderson
Oak Ridge,tn,roane
Elizabethtown,ky,hardin
Burlingame,ca,san mateo
Shawnee,ok,pottawatomie
Laguna Hills,ca,orange
Cleburne,tx,johnson
Tewksbury,ma,middlesex
La Verne,ca,los angeles
Livingston,nj,essex
North Royalton,oh,cuyahoga
Jackson,mi,jackson
New Bern,nc,craven
Southlake,tx,denton
Southlake,tx,tarrant
Hopkinsville,ky,christian
Garner,nc,wake
Northport,al,tuscaloosa
Ballwin,mo,st. louis
Nicholasville,ky,jessamine
Voorhees,nj,camden
Saratoga,ca,santa clara
Westfield,nj,union
West Warwick,ri,kent
Opelika,al,lee
White Lake,mi,oakland
North Andover,ma,essex
Niles,il,cook
Alamogordo,nm,otero
LaGrange,ga,troup
Weatherford,tx,parker
North Attleborough,ma,bristol
Bowling Green,oh,wood
North Chicago,il,lake
San Carlos,ca,san mateo
Gurnee,il,lake
Princeton,nj,mercer
Santa Paula,ca,ventura
Lawrenceville,ga,gwinnett
Zionsville,in,boone
Newark,de,new castle
Newington,ct,hartford
North Tonawanda,ny,niagara
Miami Lakes,fl,miami-dade
Morristown,tn,hamblen
Morristown,tn,jefferson
Lafayette,co,boulder
Milford,ma,worcester
Van Buren,mi,wayne
Morgantown,wv,monongalia
Eagle,id,ada
Middletown,ny,orange
Sanford,nc,lee
Monterey,ca,monterey
Vernon,ct,tolland
Highland Park,il,lake
Prosper,tx,collin
Prosper,tx,denton
Liberty,mo,clay
Chamblee,ga,dekalb
Nutley,nj,essex
New Smyrna Beach,fl,volusia
Bella Vista,ar,benton
Salem,nh,rockingham
Laurel,md,prince george's
Galesburg,il,knox
East Windsor,nj,mercer
Erie,co,weld
Erie,co,boulder
East Palo Alto,ca,san mateo
Southgate,mi,wayne
Raytown,mo,jackson
Hazleton,pa,luzerne
Melrose,ma,middlesex
Fountain,co,el paso
Winter Park,fl,orange
Garfield Heights,oh,cuyahoga
Atascadero,ca,san luis obispo
Hobart,in,lake
Parkersburg,wv,wood
Gloucester,ma,essex
Burton,mi,genesee
Algonquin,il,kane
Algonquin,il,mchenry
Greenville,ms,washington
Schererville,in,lake
Morrisville,nc,durham
Morrisville,nc,wake
Fitchburg,wi,dane
Fridley,mn,anoka
Northampton,ma,hampshire
Johnston,ri,providence
Central,la,east baton rouge
Oak Park,mi,oakland
Rahway,nj,union
Wellesley,ma,norfolk
Paragould,ar,greene
Suisun City,ca,solano
West Windsor,nj,mercer
Banning,ca,riverside
Windsor,ct,hartford
Jacksonville,ar,pulaski
Kirkwood,mo,st. louis
Burbank,il,cook
Shaker Heights,oh,cuyahoga
Matthews,nc,mecklenburg
Seguin,tx,guadalupe
Texarkana,ar,miller
Englewood,nj,bergen
Stoughton,ma,norfolk
Magna,ut,salt lake
Danville,il,vermilion
Williston,nd,williams
Lansing,il,cook
McDonough,ga,henry
Port Huron,mi,st. clair
Lake in the Hills,il,mchenry
Brownsburg,in,hendricks
Stockbridge,ga,henry
Russellville,ar,pope
Mount Olive,nj,morris
Newburgh,ny,orange
Glen Ellyn,il,dupage
West Springfield,ma,hampden
Gaines,mi,kent
Casselberry,fl,seminole
Slidell,la,st. tammany
Cheshire,ct,new haven
Jamestown,ny,chautauqua
Enterprise,al,coffee
Enterprise,al,dale
Lathrop,ca,san joaquin
Agawam,ma,hampden
Independence,ky,kenton
Lacey,nj,ocean
Monroeville,pa,allegheny
Allen Park,mi,wayne
Bridgewater,ma,plymouth
Milton,ma,norfolk
Saugus,ma,essex
Stafford,nj,ocean
Bixby,ok,wagoner
Bixby,ok,tulsa
Frankfort,ky,franklin
New Iberia,la,iberia
Aberdeen,sd,brown
Saratoga Springs,ny,saratoga
Jeffersontown,ky,jefferson
Madison Heights,mi,oakland
Hamtramck,mi,wayne
Walnut,ca,los angeles
Statesville,nc,iredell
Glen Cove,ny,nassau
Belmont,ca,san mateo
Bergenfield,nj,bergen
Marion,in,grant
Oakdale,mn,washington
Maryland Heights,mo,st. louis
Branford,ct,new haven
Kahului,hi,maui
Harrison,ny,westchester
Kent,oh,portage
Lake Jackson,tx,brazoria
Wilmette,il,cook
Greenville,tx,hunt
Garden City,ks,finney
Eagle Pass,tx,maverick
Easton,pa,northampton
Mililani Town,hi,honolulu
Winchester,va,winchester
New Milford,ct,litchfield
Anderson,sc,anderson
Clinton,ms,hinds
Danvers,ma,essex
Twentynine Palms,ca,san bernardino
Neptune,nj,monmouth
Maple Valley,wa,king
Washington,ut,washington
Fredericksburg,va,fredericksburg
Henderson,ky,henderson
Ridgecrest,ca,kern
Tualatin,or,clackamas
Tualatin,or,washington
Plymouth,mi,wayne
East Haven,ct,new haven
Bernards,nj,somerset
Chaska,mn,carver
Dodge City,ks,ford
Williamsport,pa,lycoming
Madison,ms,madison
Huntley,il,kane
Huntley,il,mchenry
Mount Pleasant,wi,racine
North Kingstown,ri,washington
Bluffton,sc,beaufort
Delhi,mi,ingham
Balch Springs,tx,dallas
Rockledge,fl,brevard
Ocean,nj,monmouth
Ramsey,mn,anoka
Lemon Grove,ca,san diego
Prior Lake,mn,scott
Marshalltown,ia,marshall
Hutto,tx,williamson
Ossining,ny,westchester
Granite City,il,madison
Millville,nj,cumberland
Hamilton,nj,atlantic
Chicago Heights,il,cook
Oak Forest,il,cook
Green,oh,summit
Converse,tx,bexar
Daphne,al,baldwin
Garden City,mi,wayne
West Linn,or,clackamas
New London,ct,new london
Mason City,ia,cerro gordo
Neenah,wi,winnebago
Wethersfield,ct,hartford
Belmont,ma,middlesex
Bridgeton,nj,cumberland
Round Lake Beach,il,lake
Wooster,oh,wayne
New Lenox,il,will
Thomasville,nc,davidson
Thomasville,nc,randolph
Newtown,ct,fairfield
Asheboro,nc,randolph
Lindenhurst,ny,suffolk
Bristol,tn,sullivan
Plum,pa,allegheny
Fremont,ne,dodge
Westport,ct,fairfield
Paducah,ky,mccracken
McHenry,il,mchenry
Crestview,fl,okaloosa
Benicia,ca,solano
Pearl,ms,rankin
Sachse,tx,dallas
Sachse,tx,collin
Alvin,tx,brazoria
Wakefield,ma,middlesex
Gladstone,mo,clay
Wheeling,wv,marshall
Wheeling,wv,ohio
Wasco,ca,kern
Lemoore,ca,kings
Leesburg,fl,lake
South Pasadena,ca,los angeles
Shoreview,mn,ramsey
South Windsor,ct,hartford
Pemberton,nj,burlington
Palm Springs,fl,palm beach
Auburn,ny,cayuga
Vernon Hills,il,lake
Union City,ga,fulton
Lebanon,pa,lebanon
Edwardsville,il,madison
Florence,az,pinal
South Salt Lake,ut,salt lake
Superior,wi,douglas
Carrollton,ga,carroll
Horn Lake,ms,desoto
Farmington,ct,hartford
Paramus,nj,bergen
Temple Terrace,fl,hillsborough
Haines City,fl,polk
Wilsonville,or,clackamas
Wilsonville,or,washington
Merrimack,nh,hillsborough
Sanger,ca,fresno
Allendale,mi,ottawa
Cabot,ar,lonoke
Wall,nj,monmouth
Elmira,ny,chemung
Eureka,ca,humboldt
Randolph,nj,morris
South Portland,me,cumberland
Mint Hill,nc,mecklenburg
Mint Hill,nc,union
Kernersville,nc,guilford
Kernersville,nc,forsyth
Key West,fl,monroe
Owatonna,mn,steele
Brawley,ca,imperial
Homewood,al,jefferson
Walpole,ma,norfolk
Burlington,ma,middlesex
East Chicago,in,lake
Windsor,ca,sonoma
Norco,ca,riverside
Clayton,nc,johnston
Clayton,nc,wake
Troy,oh,miami
Forest Grove,or,washington
Grandview,mo,jackson
Lodi,nj,bergen
Austin,mn,mower
Big Spring,tx,howard
Imperial Beach,ca,san diego
Trussville,al,st. clair
Trussville,al,jefferson
Batavia,il,dupage
Batavia,il,kane
Lockport,il,will
Medina,oh,medina
Inkster,mi,wayne
Camas,wa,clark
Colleyville,tx,tarrant
Bessemer,al,jefferson
Hercules,ca,contra costa
Rockville Centre,ny,nassau
Woodburn,or,marion
Ridgewood,nj,bergen
El Cerrito,ca,contra costa
Jenks,ok,tulsa
Winona,mn,winona
Chanhassen,mn,hennepin
Chanhassen,mn,carver
West Melbourne,fl,brevard
Mansfield,ct,tolland
Elk River,mn,sherburne
Londonderry,nh,rockingham
Marshfield,ma,plymouth
Staunton,va,staunton
Mercer Island,wa,king
Pooler,ga,chatham
Ewa Gentry,hi,honolulu
Cliffside Park,nj,bergen
Maplewood,nj,essex
Dickinson,nd,stark
Alton,il,madison
Stevens Point,wi,portage
Rosemount,mn,dakota
Blackman,mi,jackson
Woodstock,il,mchenry
Derby,ks,sedgwick
West Chicago,il,dupage
Marysville,oh,union
Ottumwa,ia,wapello
Reading,ma,middlesex
Mahwah,nj,bergen
Venice,fl,sarasota
Hazelwood,mo,st. louis
Xenia,oh,greene
Moscow,id,latah
Peekskill,ny,westchester
Oxford,ms,lafayette
Barstow,ca,san bernardino
De Pere,wi,brown
Athens,al,limestone
Kingsville,tx,kleberg
Hudson,nh,hillsborough
Lafayette,ca,contra costa
Galt,ca,sacramento
Dedham,ma,norfolk
Caledonia,wi,racine
Tumwater,wa,thurston
Salem,va,salem
Rockaway,nj,morris
Belvidere,il,boone
Carteret,nj,middlesex
Franklin,in,johnson
Morton Grove,il,cook
University Park,tx,dallas
Seal Beach,ca,orange
Reedley,ca,fresno
Avon Lake,oh,lorain
Barberton,oh,summit
Romulus,mi,wayne
Newport,ri,newport
Hastings,ne,adams
Moses Lake,wa,grant
Mequon,wi,ozaukee
Brandon,ms,rankin
Maywood,ca,los angeles
Newberg,or,yamhill
Walker,mi,kent
Tarpon Springs,fl,pinellas
Corsicana,tx,navarro
Sandusky,oh,erie
Sugar Hill,ga,gwinnett
Easton,ma,bristol
Wyandotte,mi,wayne
Sebastian,fl,indian river
Perrysburg,oh,wood
Ridgefield,ct,fairfield
Muskego,wi,waukesha
Norton Shores,mi,muskegon
Yarmouth,ma,barnstable
Scotch Plains,nj,union
Norfolk,ne,madison
Decatur,ga,dekalb
Soledad,ca,monterey
Greenbelt,md,prince george's
White Bear Lake,mn,ramsey
White Bear Lake,mn,washington
Fort Dodge,ia,webster
Riverbank,ca,stanislaus
West Milford,nj,passaic
San Benito,tx,cameron
Conway,sc,horry
Avon,oh,lorain
Bainbridge Island,wa,kitsap
Melrose Park,il,cook
Loma Linda,ca,san bernardino
Zanesville,oh,muskingum
Ardmore,ok,carter
Mauldin,sc,greenville
Watertown,ny,jefferson
Selma,ca,fresno
Herndon,va,fairfax
Zion,il,lake
Westford,ma,middlesex
Oak Harbor,wa,island
Dinuba,ca,tulare
Kalispell,mt,flathead
Homer Glen,il,will
Farmington,ut,davis
Elmwood Park,il,cook
Fort Mill,sc,york
Benbrook,tx,tarrant
West Memphis,ar,crittenden
Simsbury,ct,hartford
Medford,nj,burlington
Denison,tx,grayson
Paris,tx,lamar
Riverside,oh,montgomery
Clinton,ia,clinton
Faribault,mn,rice
Palmetto Bay,fl,miami-dade
Westmont,il,dupage
Windham,ct,windham
Ponca City,ok,kay
North Augusta,sc,aiken
North Augusta,sc,edgefield
Canton,ma,norfolk
Collinsville,il,st. clair
Collinsville,il,madison
Auburn Hills,mi,oakland
Starkville,ms,oktibbeha
Ridgeland,ms,madison
South Plainfield,nj,middlesex
Pelham,al,shelby
Harrison,mi,macomb
Barnegat,nj,ocean
Hingham,ma,plymouth
Kerrville,tx,kerr
Solon,oh,cuyahoga
North Haven,ct,new haven
Middleborough,ma,plymouth
Centerville,oh,montgomery
Centerville,oh,greene
Lisle,il,dupage
Mandan,nd,morton
Rolling Meadows,il,cook
Papillion,ne,sarpy
Fairfax,va,fairfax (city)
Emporia,ks,lyon
Columbus,ms,lowndes
Plainsboro,nj,middlesex
Kingston,ny,ulster
Johnston,ia,polk
Auburn,me,androscoggin
Kankakee,il,kankakee
Columbus,ne,platte
Acton,ma,middlesex
Kuna,id,ada
Webster Groves,mo,st. louis
Wadsworth,oh,medina
Highland,in,lake
Burlington,nj,burlington
Burlington,ia,des moines
Freeport,il,stephenson
Willoughby,oh,lake
Belton,mo,cass
San Fernando,ca,los angeles
Waukee,ia,dallas
Champlin,mn,hennepin
Kenmore,wa,king
Munster,in,lake
Saginaw,tx,tarrant
South Elgin,il,kane
Mansfield,ma,bristol
Athens,oh,athens
Cranford,nj,union
Jacksonville Beach,fl,duval
Fountain Hills,az,maricopa
Muscatine,ia,muscatine
Patterson,ca,stanislaus
Oshtemo,mi,kalamazoo
Happy Valley,or,clackamas
Maple Heights,oh,cuyahoga
Montgomery,nj,somerset
Roseburg,or,douglas
Watauga,tx,tarrant
Farmington,mn,dakota
Yukon,ok,canadian
Lexington,sc,lexington
Shelbyville,tn,bedford
Rock Springs,wy,sweetwater
Maywood,il,cook
Farragut,tn,knox
Farragut,tn,loudon
Greenfield,in,hancock
Griffin,ga,spalding
Forney,tx,kaufman
New Brighton,mn,ramsey
Raritan,nj,hunterdon
Pottstown,pa,montgomery
Loves Park,il,boone
Loves Park,il,winnebago
Marshall,tx,harrison
North Platte,ne,lincoln
Clinton,ut,davis
Brookings,sd,brookings
Westerly,ri,washington
Simpsonville,sc,greenville
Wilmington,ma,middlesex
Christiansburg,va,montgomery
Crystal,mn,hennepin
Bedford,nh,hillsborough
Wareham,ma,plymouth
Gardner,ks,johnson
Garden City,ny,nassau
Lyon,mi,oakland
Nixa,mo,christian
Stoneham,ma,middlesex
Calabasas,ca,los angeles
Van Buren,ar,crawford
Millbrae,ca,san mateo
Middletown,de,new castle
Eustis,fl,lake
Cartersville,ga,bartow
Oakdale,ca,stanislaus
Glassboro,nj,gloucester
Hudson,oh,summit
Edgewater,fl,volusia
Pickerington,oh,franklin
Pickerington,oh,fairfield
Trotwood,oh,montgomery
Hialeah Gardens,fl,miami-dade
Belton,tx,bell
Keene,nh,cheshire
Radcliff,ky,hardin
Oxford,oh,butler
Hopewell,va,hopewell
Laguna Beach,ca,orange
Morris,nj,morris
Winchester,ma,middlesex
Prairie Village,ks,johnson
Machesney Park,il,winnebago
